filename,image_path,label_path,review_image_path,detected,detection_count,bbox_pixel_x,bbox_pixel_y,bbox_pixel_w,bbox_pixel_h,bbox_yolo_x_center,bbox_yolo_y_center,bbox_yolo_w,bbox_yolo_h,contour_area,circularity,aspect_ratio,confidence_heuristic,roi_source,roi_x,roi_y,roi_w,roi_h,ignored_bottom_ratio,status,review_required,notes
20260505T154909124_0800_hotkey_continuous.png,data\selected\phase2_yellow_ball\20260505T154909124_0800_hotkey_continuous.png,data\prelabels\phase2_yellow_ball\labels\20260505T154909124_0800_hotkey_continuous.txt,data\prelabels\phase2_yellow_ball\review_images\20260505T154909124_0800_hotkey_continuous.png,true,6,1276,699,12,11,0.667708,0.652315,0.006250,0.010185,95.0,0.9139,1.0909,0.912,metadata,0,0,1920,1040,0.0,prelabeled,true,offline_opencv_prelabel_requires_human_review_roi_limited
20260505T154909124_0800_hotkey_continuous.png,data\selected\phase2_yellow_ball\20260505T154909124_0800_hotkey_continuous.png,data\prelabels\phase2_yellow_ball\labels\20260505T154909124_0800_hotkey_continuous.txt,data\prelabels\phase2_yellow_ball\review_images\20260505T154909124_0800_hotkey_continuous.png,true,6,1342,428,11,10,0.701823,0.400926,0.005729,0.009259,80.0,0.9058,1.1,0.9035,metadata,0,0,1920,1040,0.0,prelabeled,true,offline_opencv_prelabel_requires_human_review_roi_limited
20260505T154909124_0800_hotkey_continuous.png,data\selected\phase2_yellow_ball\20260505T154909124_0800_hotkey_continuous.png,data\prelabels\phase2_yellow_ball\labels\20260505T154909124_0800_hotkey_continuous.txt,data\prelabels\phase2_yellow_ball\review_images\20260505T154909124_0800_hotkey_continuous.png,true,6,1061,827,12,11,0.555729,0.770833,0.006250,0.010185,89.5,0.8896,1.0909,0.8974,metadata,0,0,1920,1040,0.0,prelabeled,true,offline_opencv_prelabel_requires_human_review_roi_limited
20260505T154909124_0800_hotkey_continuous.png,data\selected\phase2_yellow_ball\20260505T154909124_0800_hotkey_continuous.png,data\prelabels\phase2_yellow_ball\labels\20260505T154909124_0800_hotkey_continuous.txt,data\prelabels\phase2_yellow_ball\review_images\20260505T154909124_0800_hotkey_continuous.png,true,6,950,712,11,10,0.497656,0.663889,0.005729,0.009259,73.0,0.8879,1.1,0.8928,metadata,0,0,1920,1040,0.0,prelabeled,true,offline_opencv_prelabel_requires_human_review_roi_limited
20260505T154909124_0800_hotkey_continuous.png,data\selected\phase2_yellow_ball\20260505T154909124_0800_hotkey_continuous.png,data\prelabels\phase2_yellow_ball\labels\20260505T154909124_0800_hotkey_continuous.txt,data\prelabels\phase2_yellow_ball\review_images\20260505T154909124_0800_hotkey_continuous.png,true,6,956,518,9,7,0.500260,0.482870,0.004687,0.006481,45.5,0.8302,1.2857,0.7839,metadata,0,0,1920,1040,0.0,prelabeled,true,offline_opencv_prelabel_requires_human_review_roi_limited
20260505T154910076_0800_hotkey_continuous.png,data\selected\phase2_yellow_ball\20260505T154910076_0800_hotkey_continuous.png,data\prelabels\phase2_yellow_ball\labels\20260505T154910076_0800_hotkey_continuous.txt,data\prelabels\phase2_yellow_ball\review_images\20260505T154910076_0800_hotkey_continuous.png,true,6,1051,303,10,10,0.550000,0.285185,0.005208,0.009259,72.0,0.9227,1.0,0.9536,metadata,0,0,1920,1040,0.0,prelabeled,true,offline_opencv_prelabel_requires_human_review_roi_limited
20260505T154910076_0800_hotkey_continuous.png,data\selected\phase2_yellow_ball\20260505T154910076_0800_hotkey_continuous.png,data\prelabels\phase2_yellow_ball\labels\20260505T154910076_0800_hotkey_continuous.txt,data\prelabels\phase2_yellow_ball\review_images\20260505T154910076_0800_hotkey_continuous.png,true,6,1050,573,10,10,0.549479,0.535185,0.005208,0.009259,68.5,0.9117,1.0,0.947,metadata,0,0,1920,1040,0.0,prelabeled,true,offline_opencv_prelabel_requires_human_review_roi_limited
20260505T154910076_0800_hotkey_continuous.png,data\selected\phase2_yellow_ball\20260505T154910076_0800_hotkey_continuous.png,data\prelabels\phase2_yellow_ball\labels\20260505T154910076_0800_hotkey_continuous.txt,data\prelabels\phase2_yellow_ball\review_images\20260505T154910076_0800_hotkey_continuous.png,true,6,967,554,10,9,0.506250,0.517130,0.005208,0.008333,64.0,0.9359,1.1111,0.9171,metadata,0,0,1920,1040,0.0,prelabeled,true,offline_opencv_prelabel_requires_human_review_roi_limited
20260505T154910076_0800_hotkey_continuous.png,data\selected\phase2_yellow_ball\20260505T154910076_0800_hotkey_continuous.png,data\prelabels\phase2_yellow_ball\labels\20260505T154910076_0800_hotkey_continuous.txt,data\prelabels\phase2_yellow_ball\review_images\20260505T154910076_0800_hotkey_continuous.png,true,6,1264,458,12,11,0.661458,0.429167,0.006250,0.010185,88.0,0.9042,1.0909,0.9062,metadata,0,0,1920,1040,0.0,prelabeled,true,offline_opencv_prelabel_requires_human_review_roi_limited
20260505T154910076_0800_hotkey_continuous.png,data\selected\phase2_yellow_ball\20260505T154910076_0800_hotkey_continuous.png,data\prelabels\phase2_yellow_ball\labels\20260505T154910076_0800_hotkey_continuous.txt,data\prelabels\phase2_yellow_ball\review_images\20260505T154910076_0800_hotkey_continuous.png,true,6,1156,477,11,10,0.604948,0.446296,0.005729,0.009259,77.5,0.9092,1.1,0.9055,metadata,0,0,1920,1040,0.0,prelabeled,true,offline_opencv_prelabel_requires_human_review_roi_limited
20260505T154910076_0800_hotkey_continuous.png,data\selected\phase2_yellow_ball\20260505T154910076_0800_hotkey_continuous.png,data\prelabels\phase2_yellow_ball\labels\20260505T154910076_0800_hotkey_continuous.txt,data\prelabels\phase2_yellow_ball\review_images\20260505T154910076_0800_hotkey_continuous.png,true,6,1378,164,14,13,0.721354,0.157870,0.007292,0.012037,117.5,0.8693,1.0769,0.8908,metadata,0,0,1920,1040,0.0,prelabeled,true,offline_opencv_prelabel_requires_human_review_roi_limited
20260505T154911018_0800_hotkey_continuous.png,data\selected\phase2_yellow_ball\20260505T154911018_0800_hotkey_continuous.png,data\prelabels\phase2_yellow_ball\labels\20260505T154911018_0800_hotkey_continuous.txt,data\prelabels\phase2_yellow_ball\review_images\20260505T154911018_0800_hotkey_continuous.png,true,6,1146,422,11,11,0.599740,0.395833,0.005729,0.010185,79.0,0.9132,1.0,0.9479,metadata,0,0,1920,1040,0.0,prelabeled,true,offline_opencv_prelabel_requires_human_review_roi_limited
20260505T154911018_0800_hotkey_continuous.png,data\selected\phase2_yellow_ball\20260505T154911018_0800_hotkey_continuous.png,data\prelabels\phase2_yellow_ball\labels\20260505T154911018_0800_hotkey_continuous.txt,data\prelabels\phase2_yellow_ball\review_images\20260505T154911018_0800_hotkey_continuous.png,true,6,821,329,10,10,0.430208,0.309259,0.005208,0.009259,71.0,0.9099,1.0,0.9459,metadata,0,0,1920,1040,0.0,prelabeled,true,offline_opencv_prelabel_requires_human_review_roi_limited
20260505T154911018_0800_hotkey_continuous.png,data\selected\phase2_yellow_ball\20260505T154911018_0800_hotkey_continuous.png,data\prelabels\phase2_yellow_ball\labels\20260505T154911018_0800_hotkey_continuous.txt,data\prelabels\phase2_yellow_ball\review_images\20260505T154911018_0800_hotkey_continuous.png,true,6,1253,139,12,12,0.655729,0.134259,0.006250,0.011111,100.5,0.8954,1.0,0.9372,metadata,0,0,1920,1040,0.0,prelabeled,true,offline_opencv_prelabel_requires_human_review_roi_limited
20260505T154911018_0800_hotkey_continuous.png,data\selected\phase2_yellow_ball\20260505T154911018_0800_hotkey_continuous.png,data\prelabels\phase2_yellow_ball\labels\20260505T154911018_0800_hotkey_continuous.txt,data\prelabels\phase2_yellow_ball\review_images\20260505T154911018_0800_hotkey_continuous.png,true,6,941,263,10,11,0.492708,0.248611,0.005208,0.010185,77.5,0.9092,0.9091,0.9092,metadata,0,0,1920,1040,0.0,prelabeled,true,offline_opencv_prelabel_requires_human_review_roi_limited
20260505T154911018_0800_hotkey_continuous.png,data\selected\phase2_yellow_ball\20260505T154911018_0800_hotkey_continuous.png,data\prelabels\phase2_yellow_ball\labels\20260505T154911018_0800_hotkey_continuous.txt,data\prelabels\phase2_yellow_ball\review_images\20260505T154911018_0800_hotkey_continuous.png,true,6,1212,529,11,10,0.634115,0.494444,0.005729,0.009259,75.0,0.9123,1.1,0.9074,metadata,0,0,1920,1040,0.0,prelabeled,true,offline_opencv_prelabel_requires_human_review_roi_limited
20260505T154911018_0800_hotkey_continuous.png,data\selected\phase2_yellow_ball\20260505T154911018_0800_hotkey_continuous.png,data\prelabels\phase2_yellow_ball\labels\20260505T154911018_0800_hotkey_continuous.txt,data\prelabels\phase2_yellow_ball\review_images\20260505T154911018_0800_hotkey_continuous.png,true,6,1045,441,11,10,0.547135,0.412963,0.005729,0.009259,73.0,0.8879,1.1,0.8928,metadata,0,0,1920,1040,0.0,prelabeled,true,offline_opencv_prelabel_requires_human_review_roi_limited
20260505T154911982_0800_hotkey_continuous.png,data\selected\phase2_yellow_ball\20260505T154911982_0800_hotkey_continuous.png,data\prelabels\phase2_yellow_ball\labels\20260505T154911982_0800_hotkey_continuous.txt,data\prelabels\phase2_yellow_ball\review_images\20260505T154911982_0800_hotkey_continuous.png,true,6,1011,214,10,10,0.529167,0.202778,0.005208,0.009259,70.5,0.9383,1.0,0.963,metadata,0,0,1920,1040,0.0,prelabeled,true,offline_opencv_prelabel_requires_human_review_roi_limited
20260505T154911982_0800_hotkey_continuous.png,data\selected\phase2_yellow_ball\20260505T154911982_0800_hotkey_continuous.png,data\prelabels\phase2_yellow_ball\labels\20260505T154911982_0800_hotkey_continuous.txt,data\prelabels\phase2_yellow_ball\review_images\20260505T154911982_0800_hotkey_continuous.png,true,6,980,486,10,9,0.513021,0.454167,0.005208,0.008333,64.0,0.9359,1.1111,0.9171,metadata,0,0,1920,1040,0.0,prelabeled,true,offline_opencv_prelabel_requires_human_review_roi_limited
20260505T154911982_0800_hotkey_continuous.png,data\selected\phase2_yellow_ball\20260505T154911982_0800_hotkey_continuous.png,data\prelabels\phase2_yellow_ball\labels\20260505T154911982_0800_hotkey_continuous.txt,data\prelabels\phase2_yellow_ball\review_images\20260505T154911982_0800_hotkey_continuous.png,true,6,988,570,10,9,0.517188,0.531944,0.005208,0.008333,63.0,0.9213,1.1111,0.9083,metadata,0,0,1920,1040,0.0,prelabeled,true,offline_opencv_prelabel_requires_human_review_roi_limited
20260505T154911982_0800_hotkey_continuous.png,data\selected\phase2_yellow_ball\20260505T154911982_0800_hotkey_continuous.png,data\prelabels\phase2_yellow_ball\labels\20260505T154911982_0800_hotkey_continuous.txt,data\prelabels\phase2_yellow_ball\review_images\20260505T154911982_0800_hotkey_continuous.png,true,6,578,366,12,11,0.304167,0.343981,0.006250,0.010185,94.0,0.9043,1.0909,0.9062,metadata,0,0,1920,1040,0.0,prelabeled,true,offline_opencv_prelabel_requires_human_review_roi_limited
20260505T154911982_0800_hotkey_continuous.png,data\selected\phase2_yellow_ball\20260505T154911982_0800_hotkey_continuous.png,data\prelabels\phase2_yellow_ball\labels\20260505T154911982_0800_hotkey_continuous.txt,data\prelabels\phase2_yellow_ball\review_images\20260505T154911982_0800_hotkey_continuous.png,true,6,589,456,12,11,0.309896,0.427315,0.006250,0.010185,90.5,0.8995,1.0909,0.9034,metadata,0,0,1920,1040,0.0,prelabeled,true,offline_opencv_prelabel_requires_human_review_roi_limited
20260505T154911982_0800_hotkey_continuous.png,data\selected\phase2_yellow_ball\20260505T154911982_0800_hotkey_continuous.png,data\prelabels\phase2_yellow_ball\labels\20260505T154911982_0800_hotkey_continuous.txt,data\prelabels\phase2_yellow_ball\review_images\20260505T154911982_0800_hotkey_continuous.png,true,6,713,305,12,11,0.374479,0.287500,0.006250,0.010185,87.5,0.8697,1.0909,0.8855,metadata,0,0,1920,1040,0.0,prelabeled,true,offline_opencv_prelabel_requires_human_review_roi_limited
20260505T154912940_0800_hotkey_continuous.png,data\selected\phase2_yellow_ball\20260505T154912940_0800_hotkey_continuous.png,data\prelabels\phase2_yellow_ball\labels\20260505T154912940_0800_hotkey_continuous.txt,data\prelabels\phase2_yellow_ball\review_images\20260505T154912940_0800_hotkey_continuous.png,true,6,692,344,11,11,0.363281,0.323611,0.005729,0.010185,84.0,0.9055,1.0,0.9433,metadata,0,0,1920,1040,0.0,prelabeled,true,offline_opencv_prelabel_requires_human_review_roi_limited
20260505T154912940_0800_hotkey_continuous.png,data\selected\phase2_yellow_ball\20260505T154912940_0800_hotkey_continuous.png,data\prelabels\phase2_yellow_ball\labels\20260505T154912940_0800_hotkey_continuous.txt,data\prelabels\phase2_yellow_ball\review_images\20260505T154912940_0800_hotkey_continuous.png,true,6,987,258,10,10,0.516667,0.243519,0.005208,0.009259,69.0,0.8843,1.0,0.9306,metadata,0,0,1920,1040,0.0,prelabeled,true,offline_opencv_prelabel_requires_human_review_roi_limited
20260505T154912940_0800_hotkey_continuous.png,data\selected\phase2_yellow_ball\20260505T154912940_0800_hotkey_continuous.png,data\prelabels\phase2_yellow_ball\labels\20260505T154912940_0800_hotkey_continuous.txt,data\prelabels\phase2_yellow_ball\review_images\20260505T154912940_0800_hotkey_continuous.png,true,6,596,234,12,11,0.313542,0.221759,0.006250,0.010185,92.5,0.9194,1.0909,0.9153,metadata,0,0,1920,1040,0.0,prelabeled,true,offline_opencv_prelabel_requires_human_review_roi_limited
20260505T154912940_0800_hotkey_continuous.png,data\selected\phase2_yellow_ball\20260505T154912940_0800_hotkey_continuous.png,data\prelabels\phase2_yellow_ball\labels\20260505T154912940_0800_hotkey_continuous.txt,data\prelabels\phase2_yellow_ball\review_images\20260505T154912940_0800_hotkey_continuous.png,true,6,553,403,13,11,0.291406,0.378241,0.006771,0.010185,97.0,0.8918,1.1818,0.8624,metadata,0,0,1920,1040,0.0,prelabeled,true,offline_opencv_prelabel_requires_human_review_roi_limited
20260505T154912940_0800_hotkey_continuous.png,data\selected\phase2_yellow_ball\20260505T154912940_0800_hotkey_continuous.png,data\prelabels\phase2_yellow_ball\labels\20260505T154912940_0800_hotkey_continuous.txt,data\prelabels\phase2_yellow_ball\review_images\20260505T154912940_0800_hotkey_continuous.png,true,6,562,494,13,10,0.296094,0.462037,0.006771,0.009259,92.0,0.8851,1.3,0.811,metadata,0,0,1920,1040,0.0,prelabeled,true,offline_opencv_prelabel_requires_human_review_roi_limited
20260505T154912940_0800_hotkey_continuous.png,data\selected\phase2_yellow_ball\20260505T154912940_0800_hotkey_continuous.png,data\prelabels\phase2_yellow_ball\labels\20260505T154912940_0800_hotkey_continuous.txt,data\prelabels\phase2_yellow_ball\review_images\20260505T154912940_0800_hotkey_continuous.png,true,6,958,523,9,10,0.501302,0.488889,0.004687,0.009259,48.0,0.649,0.9,0.7494,metadata,0,0,1920,1040,0.0,prelabeled,true,offline_opencv_prelabel_requires_human_review_roi_limited
20260505T154913908_0800_hotkey_continuous.png,data\selected\phase2_yellow_ball\20260505T154913908_0800_hotkey_continuous.png,data\prelabels\phase2_yellow_ball\labels\20260505T154913908_0800_hotkey_continuous.txt,data\prelabels\phase2_yellow_ball\review_images\20260505T154913908_0800_hotkey_continuous.png,true,6,846,437,10,10,0.443229,0.409259,0.005208,0.009259,69.5,0.925,1.0,0.955,metadata,0,0,1920,1040,0.0,prelabeled,true,offline_opencv_prelabel_requires_human_review_roi_limited
20260505T154913908_0800_hotkey_continuous.png,data\selected\phase2_yellow_ball\20260505T154913908_0800_hotkey_continuous.png,data\prelabels\phase2_yellow_ball\labels\20260505T154913908_0800_hotkey_continuous.txt,data\prelabels\phase2_yellow_ball\review_images\20260505T154913908_0800_hotkey_continuous.png,true,6,745,311,11,11,0.390885,0.293056,0.005729,0.010185,76.0,0.8786,1.0,0.9271,metadata,0,0,1920,1040,0.0,prelabeled,true,offline_opencv_prelabel_requires_human_review_roi_limited
20260505T154913908_0800_hotkey_continuous.png,data\selected\phase2_yellow_ball\20260505T154913908_0800_hotkey_continuous.png,data\prelabels\phase2_yellow_ball\labels\20260505T154913908_0800_hotkey_continuous.txt,data\prelabels\phase2_yellow_ball\review_images\20260505T154913908_0800_hotkey_continuous.png,true,6,1040,522,11,10,0.544531,0.487963,0.005729,0.009259,72.0,0.9433,1.1,0.926,metadata,0,0,1920,1040,0.0,prelabeled,true,offline_opencv_prelabel_requires_human_review_roi_limited
20260505T154913908_0800_hotkey_continuous.png,data\selected\phase2_yellow_ball\20260505T154913908_0800_hotkey_continuous.png,data\prelabels\phase2_yellow_ball\labels\20260505T154913908_0800_hotkey_continuous.txt,data\prelabels\phase2_yellow_ball\review_images\20260505T154913908_0800_hotkey_continuous.png,true,6,738,583,11,10,0.387240,0.544444,0.005729,0.009259,74.0,0.9001,1.1,0.9001,metadata,0,0,1920,1040,0.0,prelabeled,true,offline_opencv_prelabel_requires_human_review_roi_limited
20260505T154913908_0800_hotkey_continuous.png,data\selected\phase2_yellow_ball\20260505T154913908_0800_hotkey_continuous.png,data\prelabels\phase2_yellow_ball\labels\20260505T154913908_0800_hotkey_continuous.txt,data\prelabels\phase2_yellow_ball\review_images\20260505T154913908_0800_hotkey_continuous.png,true,6,1095,596,11,10,0.573177,0.556481,0.005729,0.009259,69.5,0.877,1.1,0.8862,metadata,0,0,1920,1040,0.0,prelabeled,true,offline_opencv_prelabel_requires_human_review_roi_limited
20260505T154913908_0800_hotkey_continuous.png,data\selected\phase2_yellow_ball\20260505T154913908_0800_hotkey_continuous.png,data\prelabels\phase2_yellow_ball\labels\20260505T154913908_0800_hotkey_continuous.txt,data\prelabels\phase2_yellow_ball\review_images\20260505T154913908_0800_hotkey_continuous.png,true,6,1090,336,11,10,0.570573,0.315741,0.005729,0.009259,72.0,0.8758,1.1,0.8855,metadata,0,0,1920,1040,0.0,prelabeled,true,offline_opencv_prelabel_requires_human_review_roi_limited
20260505T154914860_0800_hotkey_continuous.png,data\selected\phase2_yellow_ball\20260505T154914860_0800_hotkey_continuous.png,data\prelabels\phase2_yellow_ball\labels\20260505T154914860_0800_hotkey_continuous.txt,data\prelabels\phase2_yellow_ball\review_images\20260505T154914860_0800_hotkey_continuous.png,true,6,1046,633,10,10,0.547396,0.590741,0.005208,0.009259,69.5,0.925,1.0,0.955,metadata,0,0,1920,1040,0.0,prelabeled,true,offline_opencv_prelabel_requires_human_review_roi_limited
20260505T154914860_0800_hotkey_continuous.png,data\selected\phase2_yellow_ball\20260505T154914860_0800_hotkey_continuous.png,data\prelabels\phase2_yellow_ball\labels\20260505T154914860_0800_hotkey_continuous.txt,data\prelabels\phase2_yellow_ball\review_images\20260505T154914860_0800_hotkey_continuous.png,true,6,941,786,11,11,0.492969,0.732870,0.005729,0.010185,81.5,0.9095,1.0,0.9457,metadata,0,0,1920,1040,0.0,prelabeled,true,offline_opencv_prelabel_requires_human_review_roi_limited
20260505T154914860_0800_hotkey_continuous.png,data\selected\phase2_yellow_ball\20260505T154914860_0800_hotkey_continuous.png,data\prelabels\phase2_yellow_ball\labels\20260505T154914860_0800_hotkey_continuous.txt,data\prelabels\phase2_yellow_ball\review_images\20260505T154914860_0800_hotkey_continuous.png,true,6,1232,604,11,10,0.644531,0.563889,0.005729,0.009259,79.5,0.9327,1.1,0.9196,metadata,0,0,1920,1040,0.0,prelabeled,true,offline_opencv_prelabel_requires_human_review_roi_limited
20260505T154914860_0800_hotkey_continuous.png,data\selected\phase2_yellow_ball\20260505T154914860_0800_hotkey_continuous.png,data\prelabels\phase2_yellow_ball\labels\20260505T154914860_0800_hotkey_continuous.txt,data\prelabels\phase2_yellow_ball\review_images\20260505T154914860_0800_hotkey_continuous.png,true,6,1340,811,13,12,0.701302,0.756481,0.006771,0.011111,112.5,0.9035,1.0833,0.9088,metadata,0,0,1920,1040,0.0,prelabeled,true,offline_opencv_prelabel_requires_human_review_roi_limited
20260505T154914860_0800_hotkey_continuous.png,data\selected\phase2_yellow_ball\20260505T154914860_0800_hotkey_continuous.png,data\prelabels\phase2_yellow_ball\labels\20260505T154914860_0800_hotkey_continuous.txt,data\prelabels\phase2_yellow_ball\review_images\20260505T154914860_0800_hotkey_continuous.png,true,6,1296,520,11,10,0.677865,0.486111,0.005729,0.009259,80.0,0.9058,1.1,0.9035,metadata,0,0,1920,1040,0.0,prelabeled,true,offline_opencv_prelabel_requires_human_review_roi_limited
20260505T154914860_0800_hotkey_continuous.png,data\selected\phase2_yellow_ball\20260505T154914860_0800_hotkey_continuous.png,data\prelabels\phase2_yellow_ball\labels\20260505T154914860_0800_hotkey_continuous.txt,data\prelabels\phase2_yellow_ball\review_images\20260505T154914860_0800_hotkey_continuous.png,true,6,1262,721,13,11,0.660677,0.672685,0.006771,0.010185,97.0,0.8918,1.1818,0.8624,metadata,0,0,1920,1040,0.0,prelabeled,true,offline_opencv_prelabel_requires_human_review_roi_limited
20260505T154915831_0800_hotkey_continuous.png,data\selected\phase2_yellow_ball\20260505T154915831_0800_hotkey_continuous.png,data\prelabels\phase2_yellow_ball\labels\20260505T154915831_0800_hotkey_continuous.txt,data\prelabels\phase2_yellow_ball\review_images\20260505T154915831_0800_hotkey_continuous.png,true,6,957,633,10,10,0.501042,0.590741,0.005208,0.009259,69.5,0.925,1.0,0.955,metadata,0,0,1920,1040,0.0,prelabeled,true,offline_opencv_prelabel_requires_human_review_roi_limited
20260505T154915831_0800_hotkey_continuous.png,data\selected\phase2_yellow_ball\20260505T154915831_0800_hotkey_continuous.png,data\prelabels\phase2_yellow_ball\labels\20260505T154915831_0800_hotkey_continuous.txt,data\prelabels\phase2_yellow_ball\review_images\20260505T154915831_0800_hotkey_continuous.png,true,6,941,526,10,10,0.492708,0.491667,0.005208,0.009259,66.0,0.9129,1.0,0.9477,metadata,0,0,1920,1040,0.0,prelabeled,true,offline_opencv_prelabel_requires_human_review_roi_limited
20260505T154915831_0800_hotkey_continuous.png,data\selected\phase2_yellow_ball\20260505T154915831_0800_hotkey_continuous.png,data\prelabels\phase2_yellow_ball\labels\20260505T154915831_0800_hotkey_continuous.txt,data\prelabels\phase2_yellow_ball\review_images\20260505T154915831_0800_hotkey_continuous.png,true,6,1037,523,10,10,0.542708,0.488889,0.005208,0.009259,65.0,0.899,1.0,0.9394,metadata,0,0,1920,1040,0.0,prelabeled,true,offline_opencv_prelabel_requires_human_review_roi_limited
20260505T154915831_0800_hotkey_continuous.png,data\selected\phase2_yellow_ball\20260505T154915831_0800_hotkey_continuous.png,data\prelabels\phase2_yellow_ball\labels\20260505T154915831_0800_hotkey_continuous.txt,data\prelabels\phase2_yellow_ball\review_images\20260505T154915831_0800_hotkey_continuous.png,true,6,1012,709,10,11,0.529687,0.661574,0.005208,0.010185,74.0,0.9001,0.9091,0.9037,metadata,0,0,1920,1040,0.0,prelabeled,true,offline_opencv_prelabel_requires_human_review_roi_limited
20260505T154915831_0800_hotkey_continuous.png,data\selected\phase2_yellow_ball\20260505T154915831_0800_hotkey_continuous.png,data\prelabels\phase2_yellow_ball\labels\20260505T154915831_0800_hotkey_continuous.txt,data\prelabels\phase2_yellow_ball\review_images\20260505T154915831_0800_hotkey_continuous.png,true,6,760,546,11,10,0.398698,0.510185,0.005729,0.009259,74.0,0.9001,1.1,0.9001,metadata,0,0,1920,1040,0.0,prelabeled,true,offline_opencv_prelabel_requires_human_review_roi_limited
20260505T154915831_0800_hotkey_continuous.png,data\selected\phase2_yellow_ball\20260505T154915831_0800_hotkey_continuous.png,data\prelabels\phase2_yellow_ball\labels\20260505T154915831_0800_hotkey_continuous.txt,data\prelabels\phase2_yellow_ball\review_images\20260505T154915831_0800_hotkey_continuous.png,true,6,636,698,12,11,0.334375,0.651389,0.006250,0.010185,92.0,0.8851,1.0909,0.8947,metadata,0,0,1920,1040,0.0,prelabeled,true,offline_opencv_prelabel_requires_human_review_roi_limited
20260505T154916797_0800_hotkey_continuous.png,data\selected\phase2_yellow_ball\20260505T154916797_0800_hotkey_continuous.png,data\prelabels\phase2_yellow_ball\labels\20260505T154916797_0800_hotkey_continuous.txt,data\prelabels\phase2_yellow_ball\review_images\20260505T154916797_0800_hotkey_continuous.png,true,6,935,704,10,10,0.489583,0.656481,0.005208,0.009259,70.0,0.8971,1.0,0.9383,metadata,0,0,1920,1040,0.0,prelabeled,true,offline_opencv_prelabel_requires_human_review_roi_limited
20260505T154916797_0800_hotkey_continuous.png,data\selected\phase2_yellow_ball\20260505T154916797_0800_hotkey_continuous.png,data\prelabels\phase2_yellow_ball\labels\20260505T154916797_0800_hotkey_continuous.txt,data\prelabels\phase2_yellow_ball\review_images\20260505T154916797_0800_hotkey_continuous.png,true,6,881,628,10,10,0.461458,0.586111,0.005208,0.009259,69.0,0.8843,1.0,0.9306,metadata,0,0,1920,1040,0.0,prelabeled,true,offline_opencv_prelabel_requires_human_review_roi_limited
20260505T154916797_0800_hotkey_continuous.png,data\selected\phase2_yellow_ball\20260505T154916797_0800_hotkey_continuous.png,data\prelabels\phase2_yellow_ball\labels\20260505T154916797_0800_hotkey_continuous.txt,data\prelabels\phase2_yellow_ball\review_images\20260505T154916797_0800_hotkey_continuous.png,true,6,962,519,10,9,0.503646,0.484722,0.005208,0.008333,62.0,0.9067,1.1111,0.8996,metadata,0,0,1920,1040,0.0,prelabeled,true,offline_opencv_prelabel_requires_human_review_roi_limited
20260505T154916797_0800_hotkey_continuous.png,data\selected\phase2_yellow_ball\20260505T154916797_0800_hotkey_continuous.png,data\prelabels\phase2_yellow_ball\labels\20260505T154916797_0800_hotkey_continuous.txt,data\prelabels\phase2_yellow_ball\review_images\20260505T154916797_0800_hotkey_continuous.png,true,6,679,538,11,10,0.356510,0.502778,0.005729,0.009259,79.0,0.8945,1.1,0.8967,metadata,0,0,1920,1040,0.0,prelabeled,true,offline_opencv_prelabel_requires_human_review_roi_limited
20260505T154916797_0800_hotkey_continuous.png,data\selected\phase2_yellow_ball\20260505T154916797_0800_hotkey_continuous.png,data\prelabels\phase2_yellow_ball\labels\20260505T154916797_0800_hotkey_continuous.txt,data\prelabels\phase2_yellow_ball\review_images\20260505T154916797_0800_hotkey_continuous.png,true,6,787,354,11,10,0.412760,0.332407,0.005729,0.009259,70.5,0.8897,1.1,0.8938,metadata,0,0,1920,1040,0.0,prelabeled,true,offline_opencv_prelabel_requires_human_review_roi_limited
20260505T154916797_0800_hotkey_continuous.png,data\selected\phase2_yellow_ball\20260505T154916797_0800_hotkey_continuous.png,data\prelabels\phase2_yellow_ball\labels\20260505T154916797_0800_hotkey_continuous.txt,data\prelabels\phase2_yellow_ball\review_images\20260505T154916797_0800_hotkey_continuous.png,true,6,542,696,13,11,0.285677,0.649537,0.006771,0.010185,104.0,0.8983,1.1818,0.8663,metadata,0,0,1920,1040,0.0,prelabeled,true,offline_opencv_prelabel_requires_human_review_roi_limited
20260505T154917761_0800_hotkey_continuous.png,data\selected\phase2_yellow_ball\20260505T154917761_0800_hotkey_continuous.png,data\prelabels\phase2_yellow_ball\labels\20260505T154917761_0800_hotkey_continuous.txt,data\prelabels\phase2_yellow_ball\review_images\20260505T154917761_0800_hotkey_continuous.png,true,6,843,237,11,11,0.441927,0.224537,0.005729,0.010185,80.5,0.8984,1.0,0.939,metadata,0,0,1920,1040,0.0,prelabeled,true,offline_opencv_prelabel_requires_human_review_roi_limited
20260505T154917761_0800_hotkey_continuous.png,data\selected\phase2_yellow_ball\20260505T154917761_0800_hotkey_continuous.png,data\prelabels\phase2_yellow_ball\labels\20260505T154917761_0800_hotkey_continuous.txt,data\prelabels\phase2_yellow_ball\review_images\20260505T154917761_0800_hotkey_continuous.png,true,6,997,591,10,9,0.521875,0.551389,0.005208,0.008333,64.0,0.9359,1.1111,0.9171,metadata,0,0,1920,1040,0.0,prelabeled,true,offline_opencv_prelabel_requires_human_review_roi_limited
